COD;EMPRESA;ANO;EMPRESA/ANO; Receitas ; Vendas de Mercadorias, Produtos e Serviços ; Outras Receitas ; Receitas refs. à Construção de Ativos Próprios ; Provisão/Reversão de Créds. Liquidação Duvidosa ; Insumos Adquiridos de Terceiros ; Custos Prods., Mercs. e Servs. Vendidos ; Materiais, Energia, Servs. de Terceiros e Outros ; Perda/Recuperação de Valores Ativos ; Outrus ; Valor Adicionado Bruto ; Retenções ; Depreciação, Amortização e Exaustão ; Outris ; Valor Adicionado Líquido Produzido ; Valor Adicionado Recebido em Transferência ; Resultado de Equivalência Patrimonial ; Receitas Financeiras ; Outres ; Valor Adicionado Total a Distribuir ; Distribuição do Valor Adicionado ; Pessoal ; Remuneração Direta ; Benefícios ; F.G.T.S. ; Outrxs ; Impostos, Taxas e Contribuições ; Federais ; Estaduais ; Municipais ; Remuneração de Capitais de Terceiros ; Juros ; Aluguéis ; Outras ; Remuneração de Capitais Próprios ; Juros sobre o Capital Próprio ; Dividendos ; Lucros Retidos / Prejuízo do Período ; Part. Não Controladores nos Lucros Retidos ; Outros ;
DTCY3;Dtcom Direct;2014;Dtcom Direct2014;15517;14182;1335;0;0;-7373;0;-7335;-38;0;8144;-1406;-1406;0;6738;20;0;20;0;6758;6758;4715;3732;681;302;0;1724;1073;433;218;1419;798;110;511;-1100;0;0;-1100;0;0;
DTCY3;Dtcom Direct;2015;Dtcom Direct2015;16472;15441;126;0;905;-7073;0;-6947;-126;0;9399;-1618;-1618;0;7781;2194;0;2194;0;9975;9975;5839;4877;697;265;0;1863;1229;358;276;2709;1788;258;663;-436;0;0;-436;0;0;
DTCY3;Dtcom Direct;2016;Dtcom Direct2016;17092;16943;139;0;10;-5705;0;-5675;-30;0;11387;-1654;-1654;0;9733;348;0;348;0;10081;10081;4738;3697;612;429;0;2052;1399;331;322;3408;2694;236;478;-117;0;0;-117;0;0;
DTCY3;Dtcom Direct;2017;23543;23543;18610;4933;0;0;-8462;0;-8299;-163;0;15081;-1630;-1630;0;13451;450;0;450;0;13901;13901;5011;4396;266;349;0;2224;1585;272;367;3496;2451;309;736;3170;0;0;3170;0;0;
DAGB;Dufry AG;2008;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
DAGB;Dufry AG;2009;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
DAGB;Dufry AG;2010;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
DAGB;Dufry AG;2011;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
DAGB;Dufry AG;2012;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
DAGB;Dufry AG;2013;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
DAGB;Dufry AG;2014;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
DAGB;Dufry AG;2015;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
DAGB;Dufry AG;2016;-;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
DTEX3;Duratex;2008;Duratex2008;713755;712516;2577;0;-1338;-377234;-246240;-130994;0;0;336521;-43794;-43794;0;292727;37099;0;29402;7697;329826;329826;44866;34040;8764;2062;0;150253;97922;52233;98;65182;54809;10373;0;69525;24387;0;45138;0;0;
DTEX3;Duratex;2009;Duratex2009;2579699;2544399;36197;0;-897;-1357744;-1045900;-311844;0;0;1221955;-239117;-239117;0;982838;40666;0;40666;0;1023504;1023504;367622;289482;39826;35410;2904;384904;181359;199547;3998;89891;0;0;89891;181087;67186;0;112283;1618;0;
DTEX3;Duratex;2010;Duratex2010;3622441;3544055;79406;0;-1020;-1731407;-1417246;-314161;0;0;1891034;-372175;-372175;0;1518859;52377;0;52377;0;1571236;1571236;430734;355489;48707;24887;1651;522998;352502;167350;3146;150257;0;0;150257;467247;131809;22878;312208;352;0;
DTEX3;Duratex;2011;Duratex2011;3853978;3811030;45391;0;-2443;-1826656;-1541666;-284990;0;0;2027322;-430158;-430158;0;1597164;97592;0;98131;-539;1694756;1694756;536658;445569;59318;29416;2355;566449;407518;155077;3854;216789;0;0;216789;374860;124335;3865;246012;648;0;
DTEX3;Duratex;2012;Duratex2012;4344815;4286056;61295;0;-2536;-2089790;-1744161;-345629;0;0;2255025;-499803;-499803;0;1755222;86706;2024;89050;-4368;1841928;1841928;559077;460038;66676;30269;2094;618393;403769;211423;3201;204747;0;0;204747;459711;151995;5501;301760;455;0;
DTEX3;Duratex;2013;Duratex2013;4976560;4911231;72050;0;-6721;-2289842;-1889520;-400322;0;0;2686718;-625597;-625597;0;2061121;94373;2743;102656;-11026;2155494;2155494;662731;542322;83736;34663;2010;752542;504484;243740;4318;220079;0;0;220079;520142;169001;53670;297249;222;0;
DTEX3;Duratex;2014;Duratex2014;5205323;5063836;150672;0;-9185;-2634628;-2136957;-497671;0;0;2570695;-607448;-607448;0;1963247;143310;666;142644;0;2106557;2106557;731746;598481;94055;36966;2244;665353;462200;198244;4909;315898;315898;0;0;393560;172773;0;217576;3211;0;
DTEX3;Duratex;2015;Duratex2015;5026563;5005509;35875;0;-14821;-2845645;-2298321;-547324;0;0;2180918;-585933;-585933;0;1594985;207243;0;207243;0;1802228;1802228;686654;545970;101344;37779;1561;498076;278869;213764;5443;425754;425754;0;0;191744;170039;0;13458;8247;0;
DTEX3;Duratex;2016;Duratex2016;4964538;4892035;94308;0;-21805;-2870970;-2331197;-539773;0;0;2093568;-584102;-584102;0;1509466;147964;0;147964;0;1657430;1657430;668591;525878;104424;36672;1617;516486;365744;140545;10197;446124;446124;0;0;26229;6052;0;17594;2583;0;
DTEX3;Duratex;2017;5138968;5138968;5027342;124226;0;-12600;-2987231;-2406645;-580586;0;0;2151737;-565449;-565449;0;1586288;163031;0;163031;0;1749319;1749319;712914;568409;106323;36910;1272;483621;417028;53212;13381;367769;367769;0;0;185015;60840;0;124035;140;0;
ECOR3;Ecorodovias;2008;Ecorodovias2008;886818;825805;61013;0;0;-177091;-162445;-14646;0;0;709727;-158340;-158340;0;551387;11586;0;11586;0;562973;562973;75510;58768;12331;4411;0;180531;162875;293;17363;167785;154443;8314;5028;139147;0;52368;86779;0;0;
ECOR3;Ecorodovias;2009;Ecorodovias2009;1202256;1202256;0;0;0;-383874;-334842;-49032;0;0;818382;-111622;-111622;0;706760;26064;0;26064;0;732824;732824;107795;88909;14308;4578;0;239778;214622;0;25156;172959;164453;8506;0;212292;0;96197;116095;0;0;
ECOR3;Ecorodovias;2010;Ecorodovias2010;1528247;1528247;0;0;0;-488337;-368198;-116077;0;-4062;1039910;-140445;-140445;0;899465;388329;0;90551;297778;1287794;1287794;131220;110903;15666;4651;0;272524;238325;0;34199;290011;175121;114890;0;594039;0;0;590295;3744;0;
ECOR3;Ecorodovias;2011;Ecorodovias2011;1985113;1985113;0;0;0;-620274;-487683;-131796;0;-795;1364839;-168230;-168230;0;1196609;107946;0;107329;617;1304555;1304555;212373;210794;1083;496;0;371824;320241;3214;48369;332792;188002;42383;102407;387566;0;140078;242939;4549;0;
ECOR3;Ecorodovias;2012;Ecorodovias2012;2281173;2281173;0;0;0;-778183;-611096;-166793;0;-294;1502990;-203924;-203924;0;1299066;114344;44910;69434;0;1413410;1413410;231164;197521;26200;7443;0;427134;333183;151;93800;328067;194217;17100;116750;427045;0;145768;276304;4973;0;
ECOR3;Ecorodovias;2013;Ecorodovias2013;2878661;2878661;0;0;0;-1115456;-868912;-246544;0;0;1763205;-236631;-236631;0;1526574;114176;769;113407;0;1640750;1640750;313125;236687;57472;18966;0;464344;354908;294;109142;463769;272934;24885;165950;399512;0;180000;217850;1662;0;
ECOR3;Ecorodovias;2014;Ecorodovias2014;3183457;2396028;73866;713563;0;-1362468;-1137524;-224944;0;0;1820989;-308957;-308957;0;1512032;373292;-28420;127645;274067;1885324;1885324;373440;287413;67494;18533;0;488904;372083;168;116653;548730;317969;28575;202186;474250;82303;130105;259492;2350;0;
ECOR3;Ecorodovias;2015;Ecorodovias2015;2989612;2460888;85633;443091;0;-1024497;-858812;-165685;0;0;1965115;-344208;-344208;0;1620907;163310;862;129649;32799;1784217;1784217;388326;308080;56545;23701;0;413094;288238;240;124616;823326;462475;30468;330383;159471;0;103525;49148;6798;0;
ECOR3;Ecorodovias;2016;Ecorodovias2016;3086886;2551953;83525;451408;0;-1053474;-855643;-197831;0;0;2033412;-339966;-339966;0;1693446;-159791;-8;138537;-298320;1533655;1533655;332643;263189;51252;18202;0;737834;609335;197;128302;723011;466426;30114;226471;-259833;0;148027;-423348;15488;0;
ECOR3;Ecorodovias;2017;3492908;3492908;2810626;95746;586536;0;-1220175;-1141324;-78851;0;0;2272733;-418506;-418506;0;1854227;125156;54;122877;2225;1979383;1979383;330675;259709;53870;17096;0;617136;475576;1;141559;611588;387736;33277;190575;419984;0;372862;27277;19845;0;
ELEK4;Elekeiroz;2008;Elekeiroz2008;1132097;1104732;28011;0;-646;-964318;-873689;-90629;0;0;167779;-28580;-23280;-5300;139199;39858;193;39665;0;179057;179057;57642;34850;7462;2948;12382;20595;30293;-9698;0;19575;19575;0;0;81245;19993;0;61252;0;0;
ELEK4;Elekeiroz;2009;Elekeiroz2009;712689;712842;0;0;-153;-659117;-587450;-71667;0;0;53572;-24552;-24552;0;29020;20388;-141;20529;0;49408;49408;47278;37865;6632;2781;0;615;-10491;10146;960;-664;-664;0;0;2179;2355;0;-176;0;0;
ELEK4;Elekeiroz;2010;Elekeiroz2010;1049020;1049348;0;0;-328;-907252;-826350;-80902;0;0;141768;-28125;-28125;0;113643;31043;0;31043;0;144686;144686;56167;46049;7222;2896;0;35491;30999;3621;871;7827;7827;0;0;45201;11492;0;33709;0;0;
ELEK4;Elekeiroz;2011;Elekeiroz2011;976212;976481;0;0;-269;-890930;-819040;-71890;0;0;85282;-25577;-25577;0;59705;28207;-5;28212;0;87912;87912;61429;49777;8149;3503;0;5415;11733;-7168;850;6241;6241;0;0;14827;3778;340;10709;0;0;
ELEK4;Elekeiroz;2012;Elekeiroz2012;1121104;1121250;0;0;-146;-1036177;-958155;-78022;0;0;84927;-37632;-37632;0;47295;21874;105;21769;0;69169;69169;67829;53545;10436;3848;0;-6440;12548;-19770;782;7321;7321;0;0;459;0;34;425;0;0;
ELEK4;Elekeiroz;2013;Elekeiroz2013;1260006;1257739;0;0;2267;-1084945;-1051061;-33884;0;0;175061;-38009;-38009;0;137052;25821;0;25821;0;162873;162873;79862;65400;10201;4261;0;33594;32454;316;824;10027;10027;0;0;39390;17947;0;21443;0;0;
ELEK4;Elekeiroz;2014;Elekeiroz2014;1167702;1171725;0;0;-4023;-1107496;-1010311;-97185;0;0;60206;-39405;-39405;0;20801;18480;0;18480;0;39281;39281;80140;64424;11129;4587;0;-15400;-23266;6693;1173;6883;6883;0;0;-32342;0;0;-32342;0;0;
ELEK4;Elekeiroz;2015;Elekeiroz2015;1129309;1130304;0;0;-995;-999251;-958332;-40919;0;0;130058;-44392;-44392;0;85666;22412;0;22412;0;108078;108078;87146;70474;11776;4896;0;15793;17249;-2418;962;16126;16126;0;0;-10987;0;0;-10987;0;0;
ELEK4;Elekeiroz;2016;Elekeiroz2016;945179;967502;0;0;-22323;-1109122;-806836;-302286;0;0;-163943;-53731;-53731;0;-217674;31812;-1029;27854;4987;-185862;-185862;79069;63772;10794;4503;0;57295;55919;343;1033;21456;21456;0;0;-343682;0;0;-343682;0;0;
ELEK4;Elekeiroz;2017;1217809;1217809;1217937;0;0;-128;-1036002;-984210;-51792;0;0;181807;-19252;-19252;0;162555;34351;-1091;35442;0;196906;196906;77005;63155;9637;4213;0;26064;27917;-3074;1221;46175;42402;3773;0;47662;0;7767;39895;0;0;
EKTR4;Elektro;2008;Elektro2008;3707110;3719874;-12764;0;0;-1723574;0;-1595807;0;-127767;1983536;-124329;-124329;0;1859207;97213;0;97213;0;1956420;1956420;176930;0;0;0;176930;1011423;391432;619653;338;376280;0;0;376280;391787;67714;303446;20627;0;0;
EKTR4;Elektro;2009;Elektro2009;4458479;4170318;288161;0;0;-2213294;0;-1786797;0;-426497;2245185;-133661;-133661;0;2111524;188676;0;188676;0;2300200;2300200;183942;0;0;0;183942;1188790;500360;687991;439;374805;0;0;374805;552663;67559;442027;43077;0;0;
EKTR4;Elektro;2010;Elektro2010;4923257;4562803;360454;0;0;-2511787;0;-1923686;0;-588101;2411470;-145650;-145650;0;2265820;96553;0;96553;0;2362373;2362373;169590;0;0;0;169590;1279305;501349;777564;392;483728;0;0;483728;429750;67639;339590;22521;0;0;
EKTR4;Elektro;2011;Elektro2011;5315905;5024476;291429;0;0;-2584443;0;-2035213;0;-549230;2731462;-160227;-160227;0;2571235;105572;0;105572;0;2676807;2676807;191602;0;0;0;191602;1423967;558401;865315;251;568802;0;0;568802;492436;71632;396182;24622;0;0;
EKTR4;Elektro;2012;Elektro2012;5335507;5082917;252590;0;0;-2857435;0;-2429446;0;-427989;2478072;-139960;-139960;0;2338112;116341;0;116341;0;2454453;2454453;209692;0;0;0;209692;1333820;451002;882546;272;573426;0;0;573426;337515;91952;265725;-20162;0;0;
EKTR4;Elektro;2013;Elektro2013;4801528;4504093;297435;0;0;-2868868;0;-2421968;0;-446900;1932660;-147042;-147042;0;1785618;124204;0;124204;0;1909822;1909822;204841;0;0;0;204841;1148459;391942;756259;258;232828;0;0;232828;323694;93051;230643;0;0;0;
EKTR4;Elektro;2014;Elektro2014;6449477;5772302;677175;0;0;-3887687;0;-3468382;0;-419305;2561790;-151834;-151834;0;2409956;138828;0;138828;0;2548784;2548784;228010;0;0;0;228010;1560316;602244;957776;296;321428;0;0;321428;439030;94108;344922;0;0;0;
EKTR4;Elektro;2015;Elektro2015;9574563;8666008;908555;0;0;-4837677;0;-4320504;0;-517173;4736886;-162205;-162205;0;4574681;210200;0;210200;0;4784881;4784881;251391;0;0;0;251391;2069826;604685;1464593;548;2090880;0;0;2090880;372784;115610;257174;0;0;0;
EKTR4;Elektro;2016;Elektro2016;7880478;7960541;-80063;0;0;-3950262;0;-3510439;0;-439823;3930216;-172391;-172391;0;3757825;226697;0;226697;0;3984522;3984522;262356;0;0;0;262356;1914240;588323;1325389;528;1456363;0;0;1456363;351563;138667;212896;0;0;0;
EKTR4;Elektro;2017;8804526;8804526;8864102;-59576;0;0;-4913990;0;-3648715;0;-1265275;3890536;-177296;-177296;0;3713240;124521;0;124521;0;3837761;3837761;310082;186497;13199;0;110386;2870928;1662393;1208535;0;282326;0;0;282326;236533;96976;139557;0;0;0;
ELET3;Eletrobras;2008;Eletrobras2008;30882514;30914772;-32258;0;0;-16485253;0;-14134724;0;-2350529;14397261;-3883995;-2339904;-1544091;10513266;3530306;665533;2864773;0;14043572;14043572;3847251;3709187;0;0;138064;0;4348073;0;0;-301082;-518995;0;217913;10497403;1715254;0;4421243;0;4360906;
ELET3;Eletrobras;2009;Eletrobras2009;27037574;25831183;1206391;0;0;-13225017;0;-7569873;0;-5655144;13812557;-3764652;-1624246;-2140406;10047905;5392233;1571031;3821202;0;15440138;15440138;4750400;0;0;0;4750400;1742321;1742321;0;0;7697277;7459299;0;237978;1250140;370755;0;338673;540712;0;
ELET3;Eletrobras;2010;Eletrobras2010;31015307;29814652;1200655;0;0;-15997740;0;-9424391;0;-6573349;15017567;-3122025;-1592476;-1529549;11895542;4044046;669755;3374291;0;15939588;15939588;5141517;0;0;0;5141517;4245666;4245666;0;0;3999420;3738414;0;261006;2552985;0;370755;1877158;305072;0;
ELET3;Eletrobras;2011;Eletrobras2011;34248491;33061356;1187135;0;0;-19552892;0;-11442512;0;-8110380;14695599;-1723885;-1723885;0;12971714;4745111;482785;4262326;0;17716825;17716825;5550861;0;0;0;5550861;4086108;4086108;0;0;4317837;4027873;0;289964;3762019;360933;0;3371632;29454;0;
ELET3;Eletrobras;2012;Eletrobras2012;33648066;33648066;0;0;0;-32270980;0;-20018831;0;-12252149;1377086;-1688961;-1688961;0;-311875;5271023;612202;4658821;0;4959148;4959148;5112213;4817544;0;0;294669;3419239;3419239;0;0;3353348;2974346;0;379002;-6925652;433962;0;-7312878;-46736;0;
ELET3;Eletrobras;2013;Eletrobras2013;28186399;28186399;0;0;0;-21591820;0;-10488774;0;-11103046;6594579;-1500540;-1500540;0;5094039;3890079;177768;3712311;0;8984118;8984118;6650154;6404531;0;0;245623;4846943;4846943;0;0;3778396;3446365;0;332031;-6291375;433962;0;-6720625;-4712;0;
ELET3;Eletrobras;2014;Eletrobras2014;35626308;35626308;0;0;0;-24351606;0;-9580553;0;-14771053;11274702;-1777296;-1777296;0;9497406;3988914;-1216840;5205754;0;13486320;13486320;5609320;5353573;0;0;255747;6076958;6076958;0;0;4762544;4511129;0;251415;-2962502;0;0;-3031055;68553;0;
ELET3;Eletrobras;2015;Eletrobras2015;43225876;43225876;0;0;0;-39915904;0;-10946896;0;-28969008;3309972;-1842600;-1842600;0;1467372;18483687;531446;17952241;0;19951059;19951059;6004845;5756728;0;0;248117;9033490;9033490;0;0;19866382;19651266;0;215116;-14953658;0;0;-14441607;-512051;0;
ELET3;Eletrobras;2016;Eletrobras2016;70987912;70987912;0;0;0;-39848193;0;-10549855;0;-29298338;31139719;-1843785;-1843785;0;29295934;14337437;3114047;11223390;0;43633371;43633371;6548572;6371711;0;0;176861;16199405;16199405;0;0;17372118;17152701;0;219417;3513276;0;0;3425899;87377;0;
ELET3;Eletrobras;2017; ;   ;0;0;0;0;-20397;0;-20397;0;0;-20397;-25;-25;0;-20422;74992;21382;6156;47454;54570;54570;2653;2653;0;0;0;12181;12181;0;0;517;0;151;366;39219;0;691;29904;0;8624;
ETRO3B;Eletron;2008;Eletron2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
ETRO3B;Eletron;2009;Eletron2009;0;0;0;0;0;-930;0;-930;0;0;-930;0;0;0;-930;1496;0;1496;0;566;566;0;0;0;0;0;102;102;0;0;0;0;0;0;464;0;190;274;0;0;
ETRO3B;Eletron;2010;Eletron2010;0;0;0;0;0;-3817;0;-3817;0;0;-3817;0;0;0;-3817;2046;0;2046;0;-1771;-1771;0;0;0;0;0;523;520;3;0;0;0;0;0;-2294;0;0;-2294;0;0;
ETRO3B;Eletron;2011;Eletron2011;0;0;0;0;0;-4232;0;-4232;0;0;-4232;0;0;0;-4232;2427;0;2427;0;-1805;-1805;0;0;0;0;0;691;691;0;0;0;0;0;0;-2496;0;0;-2496;0;0;
ETRO3B;Eletron;2012;Eletron2012;0;0;0;0;0;-3565;0;-3565;0;0;-3565;0;0;0;-3565;2146;0;2125;21;-1419;-1419;0;0;0;0;0;523;523;0;0;0;0;0;0;-1942;0;0;-1942;0;0;
ETRO3B;Eletron;2013;Eletron2013;0;0;0;0;0;-995;0;-995;0;0;-995;0;0;0;-995;2092;0;2092;0;1097;1097;0;0;0;0;0;473;473;0;0;0;0;0;0;624;0;0;624;0;0;
ETRO3B;Eletron;2014;Eletron2014;0;0;0;0;0;-785;0;-785;0;0;-785;0;0;0;-785;2643;0;2640;3;1858;1858;0;0;0;0;0;629;629;0;0;618;618;0;0;611;0;0;611;0;0;
ETRO3B;Eletron;2015;Eletron2015;0;0;0;0;0;-11722;0;-11722;0;0;-11722;0;0;0;-11722;2767;0;2767;0;-8955;-8955;0;0;0;0;0;664;663;1;0;745;745;0;0;-10364;0;0;-10364;0;0;
ETRO3B;Eletron;2016;Eletron2016;0;0;0;0;0;-4997;0;-4997;0;0;-4997;0;0;0;-4997;2692;0;2692;0;-2305;-2305;0;0;0;0;0;113;111;2;0;784;784;0;0;-3202;0;0;-3202;0;0;
ETRO3B;Eletron;2017; ;   ;0;0;0;0;-4483;0;-4483;0;0;-4483;0;0;0;-4483;2537;0;2537;0;-1946;-1946;0;0;0;0;0;134;132;2;0;1687;1687;0;0;-3767;0;0;-3767;0;0;
LIPR3;Eletropar;2008;Eletropar2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
LIPR3;Eletropar;2009;Eletropar2009;0;0;0;0;0;-2034;0;-974;-1060;0;-2034;-11;-11;0;-2045;23033;4495;2650;15888;20988;20988;2264;2264;0;0;0;1025;1025;0;0;500;438;0;62;17199;0;15194;16692;0;-14687;
LIPR3;Eletropar;2010;Eletropar2010;0;0;0;0;0;-2853;0;-1019;-1834;0;-2853;-10;-10;0;-2863;29698;4615;4082;21001;26835;26835;1934;1934;0;0;0;1488;1488;0;0;161;87;0;74;23252;0;20045;20532;0;-17325;
LIPR3;Eletropar;2011;Eletropar2011;0;0;0;0;0;705;0;-1640;2345;0;705;-13;-13;0;692;27619;1180;7384;19055;28311;28311;1887;1887;0;0;0;1898;1898;0;0;871;800;0;71;23655;0;17697;18037;0;-12079;
LIPR3;Eletropar;2012;Eletropar2012;0;0;0;0;0;-1892;0;-1892;0;0;-1892;-15;-15;0;-1907;19940;2346;6150;11444;18033;18033;2447;2447;0;0;0;1141;1141;0;0;1110;1030;80;0;13335;0;10332;10141;0;-7138;
LIPR3;Eletropar;2013;Eletropar2013;0;0;0;0;0;265;0;265;0;0;265;-14;-14;0;251;7197;679;4221;2297;7448;7448;2340;2340;0;0;0;860;416;0;444;885;805;80;0;3363;0;2206;2563;0;-1406;
LIPR3;Eletropar;2014;Eletropar2014;0;0;0;0;0;-15898;0;-15898;0;0;-15898;-20;-20;0;-15918;16358;6390;5837;4131;440;440;2039;2039;0;0;0;1091;519;0;572;254;172;82;0;-2944;0;3715;-2944;0;-3715;
LIPR3;Eletropar;2015;Eletropar2015;0;0;0;0;0;-1213;0;-1213;0;0;-1213;-26;-26;0;-1239;10985;3228;7513;244;9746;9746;2630;2630;0;0;0;1355;626;0;729;135;51;84;0;5626;0;198;4286;0;1142;
LIPR3;Eletropar;2016;Eletropar2016;0;0;0;0;0;-2662;0;-2662;0;0;-2662;-27;-27;0;-2689;44239;32021;8989;3229;41550;41550;2845;2845;0;0;0;1958;880;0;1078;1112;931;181;0;35635;0;1811;27170;0;6654;
LIPR3;Eletropar;2017; ;   ;0;0;0;0;-20397;0;-20397;0;0;-20397;-25;-25;0;-20422;74992;21382;6156;47454;54570;54570;2653;2653;0;0;0;12181;12181;0;0;517;0;151;366;39219;0;691;29904;0;8624;
ELPL4;Eletropaulo;2008;Eletropaulo2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
ELPL4;Eletropaulo;2009;Eletropaulo2009;13069761;5404254;7395674;531170;-261337;-6532290;0;-6001120;0;-531170;6537471;-497592;-497592;0;6039879;498114;0;498114;0;6537993;6537993;635981;575055;42641;0;18285;4507602;1991452;2493389;22761;237884;227703;10181;0;1156526;70799;1028893;0;0;56834;
ELPL4;Eletropaulo;2010;Eletropaulo2010;14764807;6006228;7998756;708708;51115;-7213493;0;-6504785;0;-708708;7551314;-499725;-499725;0;7051589;274469;0;274469;0;7326058;7326058;566207;500067;44939;0;21201;5231663;2572193;2634511;24959;180500;171468;9032;0;1347688;72764;1218511;0;0;56413;
ELPL4;Eletropaulo;2011;Eletropaulo2011;15251516;14378416;122992;738745;11363;-6979661;-6271983;-519032;0;-188646;8271855;-503340;-503340;0;7768515;318336;0;318336;0;8086851;8086851;475307;335199;112320;27788;0;5687593;2914289;2744882;28422;351846;339626;12220;0;1572105;73039;838032;661034;0;0;
ELPL4;Eletropaulo;2012;Eletropaulo2012;15274531;14359111;123468;831115;-39163;-9109364;-7472097;-575879;0;-1061388;6165167;-450918;-450918;0;5714249;238706;0;238706;0;5952955;5952955;696093;405051;246423;44619;0;4889669;2074673;2787268;27728;312179;290317;21862;0;55014;0;0;55014;0;0;
ELPL4;Eletropaulo;2013;Eletropaulo2013;12594362;11680672;121546;809069;-16925;-7951656;-6400835;-517985;0;-1032836;4642706;-435631;-435631;0;4207075;196578;0;196578;0;4403653;4403653;754401;409378;318381;26642;0;3244978;981343;2236162;27473;206092;180579;25513;0;198182;0;69012;129170;0;0;
ELPL4;Eletropaulo;2014;Eletropaulo2014;14483629;7728457;6252757;582995;-80580;-9630431;-8531836;-1040822;0;-57773;4853198;-470528;-470528;0;4382670;273411;0;273411;0;4656081;4656081;880639;558431;286038;36170;0;3366492;913888;2422222;30382;540697;512308;28389;0;-131747;0;0;-131747;0;0;
ELPL4;Eletropaulo;2015;Eletropaulo2015;24368277;12110457;11844108;610731;-197019;-12368318;-10877745;-1077244;0;-413329;11999959;-490676;-490676;0;11509283;469543;0;469543;0;11978826;11978826;987742;643488;315254;29000;0;10082508;6164422;3886512;31574;807440;783448;23992;0;101136;0;42085;59051;0;0;
ELPL4;Eletropaulo;2016;Eletropaulo2016;20201259;11000805;8706953;802512;-309011;-10100631;-8441096;-1352229;0;-307306;10100628;-490417;-490417;0;9610211;434908;0;434908;0;10045119;10045119;1111872;721223;355665;34984;0;8221280;4398453;3779943;42884;691044;663368;27676;0;20923;0;22487;-1564;0;0;
ELPL4;Eletropaulo;2017;21490722;21490722;10605148;10021256;1035001;-170683;-11447911;-9628744;-1551077;0;-268090;10042811;-524054;-524054;0;9518757;340065;0;340065;0;9858822;9858822;1208831;776767;392715;39349;0;7315778;3695783;3575155;44840;2178637;2142481;36156;0;-844424;0;0;-844424;0;0;
EMAE4;Emae;2008;Emae2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
EMAE4;Emae;2009;Emae2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
EMAE4;Emae;2010;Emae2010;182155;169799;3134;11866;-2644;-66584;0;-66584;0;0;115571;-28825;-28825;0;86746;462;0;38530;-38068;87208;87208;87546;79777;0;5370;2399;63200;56450;0;6750;-77512;2279;654;-80445;13974;0;0;13974;0;0;
EMAE4;Emae;2011;Emae2011;259304;192931;27240;39653;-520;-106596;0;-106596;0;0;152708;-89899;-28687;-61212;62809;-4082;0;39501;-43583;58727;58727;95771;84194;0;9169;2408;74208;66985;0;7223;-70437;2065;755;-73257;-40815;0;0;-40815;0;0;
EMAE4;Emae;2012;Emae2012;311957;206391;32503;76392;-3329;-160395;0;-160395;0;0;151562;-129774;-24408;-105366;21788;27199;0;36118;-8919;48987;48987;90098;81135;0;8963;0;63172;54037;1568;7567;-35651;1730;813;-38194;-68632;0;0;-68632;0;0;
EMAE4;Emae;2013;Emae2013;264686;222956;36465;10036;-4771;-133859;0;-133859;0;0;130827;22042;-19861;41903;152869;38877;0;39590;-713;191746;191746;91094;80396;0;10698;0;57655;48940;73;8642;-19367;1659;760;-21786;62364;0;0;62364;0;0;
